[2026-04-10T19:26:53,914-07:00] <load-db-privacy-tokens> DEBUG tasks  - Started task[load-db-privacy-tokens]
[2026-04-10T20:22:19,477-07:00] <thread-monitor> INFO  tasks  - connector[support]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T20:22:19,477-07:00] <thread-monitor> INFO  tasks  - async[ws-notify]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T20:22:19,477-07:00] <thread-monitor> INFO  tasks  - async[inform_stat]	active=0(6)/6,  	queue=0/5,	completed=0
[2026-04-10T20:22:19,478-07:00] <thread-monitor> INFO  tasks  - async[external-cmd]	active=0(0)/0,  	queue=0/0,	completed=0
[2026-04-10T20:22:19,478-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T20:22:19,478-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=315
[2026-04-10T20:22:19,478-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T20:22:19,479-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=37,	completed=524
[2026-04-10T20:22:19,479-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=409
[2026-04-10T20:22:19,479-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T20:22:19,479-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 3 ms
[2026-04-10T20:22:19,809-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:19,809-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:22:24,808-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:24,809-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:22:29,809-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:29,809-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:22:34,810-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:34,810-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:22:39,810-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:39,810-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:22:44,811-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:44,811-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:22:48,166-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T20:22:48,166-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T20:22:48,242-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T20:22:48,244-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 2 ms
[2026-04-10T20:22:49,325-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T20:22:49,325-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 0 ms
[2026-04-10T20:22:49,330-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T20:22:49,330-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 0 ms
[2026-04-10T20:22:49,332-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T20:22:49,332-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 0 ms
[2026-04-10T20:22:49,435-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T20:22:49,436-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 1 ms
[2026-04-10T20:22:49,812-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:49,812-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:22:54,811-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:54,812-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:22:58,123-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T20:22:58,124-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T20:22:59,431-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T20:22:59,434-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 3 ms
[2026-04-10T20:22:59,435-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T20:22:59,435-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 0 ms
[2026-04-10T20:22:59,476-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T20:22:59,476-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 0 ms
[2026-04-10T20:22:59,812-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:22:59,812-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:04,813-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:04,813-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:09,814-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:09,814-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:14,814-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:14,815-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:23:18,165-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T20:23:18,166-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T20:23:19,339-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
[2026-04-10T20:23:19,339-07:00] <traffic-flows-throughput> INFO  tasks  - Traffic Flows throughput: 0 incoming flow events in last 60000ms. (0.0/fps)
[2026-04-10T20:23:19,339-07:00] <traffic-flows-throughput> DEBUG tasks  - Finished task[traffic-flows-throughput] in 1 ms
[2026-04-10T20:23:19,477-07:00] <thread-monitor> DEBUG tasks  - Started task[thread-monitor]
[2026-04-10T20:23:19,478-07:00] <thread-monitor> INFO  tasks  - connector[webapi]	active=0(2)/200,  	queue=0/1000,	completed=55
[2026-04-10T20:23:19,479-07:00] <thread-monitor> INFO  tasks  - connector[inform]	active=0(1)/200,  	queue=0/200,	completed=0
[2026-04-10T20:23:19,479-07:00] <thread-monitor> INFO  tasks  - connector[portal]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T20:23:19,479-07:00] <thread-monitor> INFO  tasks  - connector[support]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T20:23:19,479-07:00] <thread-monitor> INFO  tasks  - async[ws-notify]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T20:23:19,479-07:00] <thread-monitor> INFO  tasks  - async[inform_stat]	active=0(6)/6,  	queue=0/5,	completed=0
[2026-04-10T20:23:19,480-07:00] <thread-monitor> INFO  tasks  - async[external-cmd]	active=0(0)/0,  	queue=0/0,	completed=0
[2026-04-10T20:23:19,480-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T20:23:19,480-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=315
[2026-04-10T20:23:19,480-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T20:23:19,480-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=37,	completed=537
[2026-04-10T20:23:19,480-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=421
[2026-04-10T20:23:19,480-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T20:23:19,481-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 4 ms
[2026-04-10T20:23:19,816-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:19,816-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:24,815-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:24,815-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:29,816-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:29,816-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:34,816-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:34,817-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:23:39,817-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:39,818-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:23:44,818-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:44,819-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:23:48,165-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T20:23:48,166-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T20:23:48,243-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T20:23:48,246-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 3 ms
[2026-04-10T20:23:49,324-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T20:23:49,325-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 1 ms
[2026-04-10T20:23:49,329-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T20:23:49,329-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 0 ms
[2026-04-10T20:23:49,330-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T20:23:49,331-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 1 ms
[2026-04-10T20:23:49,434-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T20:23:49,434-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 0 ms
[2026-04-10T20:23:49,819-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:49,819-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:54,819-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:54,819-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:23:56,300-07:00] <wifi-connection-events-flush> DEBUG tasks  - Started task[wifi-connection-events-flush]
[2026-04-10T20:23:56,300-07:00] <wifi-connection-events-flush> DEBUG tasks  - Finished task[wifi-connection-events-flush] in 0 ms
[2026-04-10T20:23:58,123-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T20:23:58,124-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T20:23:59,404-07:00] <wss-connection> DEBUG tasks  - Started task[wss-connection]
[2026-04-10T20:23:59,404-07:00] <wss-connection> DEBUG tasks  - Finished task[wss-connection] in 1 ms
[2026-04-10T20:23:59,432-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T20:23:59,434-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T20:23:59,434-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 0 ms
[2026-04-10T20:23:59,435-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 3 ms
[2026-04-10T20:23:59,475-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T20:23:59,475-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 0 ms
[2026-04-10T20:23:59,819-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:23:59,820-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:24:04,411-07:00] <ips-alert-caching> DEBUG tasks  - Started task[ips-alert-caching]
[2026-04-10T20:24:04,411-07:00] <ips-alert-caching> DEBUG tasks  - Finished task[ips-alert-caching] in 0 ms
[2026-04-10T20:24:04,820-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:04,820-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:09,821-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:09,821-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:14,821-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:14,821-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:18,165-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T20:24:18,166-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T20:24:19,338-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
[2026-04-10T20:24:19,338-07:00] <traffic-flows-throughput> INFO  tasks  - Traffic Flows throughput: 0 incoming flow events in last 60000ms. (0.0/fps)
[2026-04-10T20:24:19,338-07:00] <traffic-flows-throughput> DEBUG tasks  - Finished task[traffic-flows-throughput] in 0 ms
[2026-04-10T20:24:19,405-07:00] <lte-device-license-check> DEBUG tasks  - Started task[lte-device-license-check]
[2026-04-10T20:24:19,406-07:00] <lte-device-license-check> DEBUG tasks  - Finished task[lte-device-license-check] in 1 ms
[2026-04-10T20:24:19,479-07:00] <thread-monitor> DEBUG tasks  - Started task[thread-monitor]
[2026-04-10T20:24:19,479-07:00] <thread-monitor> INFO  tasks  - connector[webapi]	active=0(2)/200,  	queue=0/1000,	completed=55
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - connector[inform]	active=0(1)/200,  	queue=0/200,	completed=0
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - connector[portal]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - connector[support]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - async[ws-notify]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - async[inform_stat]	active=0(6)/6,  	queue=0/5,	completed=0
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - async[external-cmd]	active=0(0)/0,  	queue=0/0,	completed=0
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T20:24:19,480-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=315
[2026-04-10T20:24:19,481-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T20:24:19,481-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=37,	completed=554
[2026-04-10T20:24:19,481-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=433
[2026-04-10T20:24:19,481-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T20:24:19,481-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 2 ms
[2026-04-10T20:24:19,822-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:19,823-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:24:24,822-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:24,822-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:29,823-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:29,823-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:34,824-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:34,824-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:39,824-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:39,825-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:24:44,825-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:44,826-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T20:24:48,165-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T20:24:48,167-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 2 ms
[2026-04-10T20:24:48,244-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T20:24:48,251-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 7 ms
[2026-04-10T20:24:49,323-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T20:24:49,323-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 0 ms
[2026-04-10T20:24:49,327-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T20:24:49,327-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 0 ms
[2026-04-10T20:24:49,328-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T20:24:49,329-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 1 ms
[2026-04-10T20:24:49,407-07:00] <cache-stats> DEBUG tasks  - Started task[cache-stats]
[2026-04-10T20:24:49,407-07:00] <cache-stats> DEBUG tasks  - Finished task[cache-stats] in 0 ms
[2026-04-10T20:24:49,432-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T20:24:49,433-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 1 ms
[2026-04-10T20:24:49,826-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:49,827-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:54,827-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:54,827-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:58,123-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T20:24:58,124-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T20:24:59,432-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T20:24:59,433-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 1 ms
[2026-04-10T20:24:59,433-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T20:24:59,435-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 2 ms
[2026-04-10T20:24:59,474-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T20:24:59,474-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 0 ms
[2026-04-10T20:24:59,828-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T20:24:59,828-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T20:24:59,916-07:00] <stat-processor> DEBUG tasks  - Started task[stat-processor]
[2026-04-10T20:24:59,926-07:00] <stat-processor> DEBUG tasks  - Finished task[stat-processor] in 10 ms
[2026-04-10T20:25:04,829-07:00] <tracer> DEBUG tasks  - Started task[tracer]
